title_list,view,upload_date,comment,likes_num,unlikes_num
[키친다이어리] 홈파티 스팸 무스비 I 크리스마스 연말모임 홈파티 레시피 I 캐릭터 무스비 만들기 I 푸드아트,조회수 312회,2019. 12. 15.,NaN,좋아요 3개,싫어요 없음
[키친다이어리] 데일리키친 I 키다 x 해그린달 I 비비고 수제만둣집 맛 만두 I 김치만두 고기만두 I 명이말이 만두쌈 I 백김치 만두쌈,조회수 437회,2019. 12. 13.,NaN,좋아요 5개,싫어요 없음
[키친다이어리] 제일 맛있는 책방 책맥 한 끼 I 콘치즈 누룽지 치킨 I 맛있는 책방 I 간편 한상차림,조회수 233회,2019. 12. 10.,NaN,좋아요 4개,싫어요 없음
[키친다이어리] 스팸 마라 멘보샤 I 고메 짬뽕 I 마라레시피 I 겨울철 별미 I 에어프라이어 요리,조회수 346회,2019. 12. 10.,NaN,좋아요 2개,싫어요 없음
[푸드엔터] CJ더마켓에 서점이 떴다 | 팝업스토어 | 비비고 | 햇반 | CJ고메 | 백설 | CJ제일제당,조회수 306회,2019. 12. 5.,댓글 0개,좋아요 2개,싫어요 없음
[푸드엔터] 포차 감성 안주 어.묵.국 | 삼호어묵 | 어묵국 | 포장마차 | CJ제일제당,조회수 219회,2019. 12. 5.,댓글 0개,좋아요 1개,싫어요 없음
[푸드엔터] CJ고메 | 친구들이랑 홈파티 vlog | 고메치킨박스 | chicken | 스윗허니 | 로스트 | 함박스테이크 | 머쉬룸어니언수프 | 고메 | CJ제일제당,조회수 583회,2019. 12. 4.,댓글 1개,좋아요 2개,싫어요 없음
[키친다이어리] 데일리키친 I 키다 x 해그린달 I 시그니처우동 I 유부초밥 I 한끼밥상,조회수 471회,2019. 11. 27.,댓글 0개,좋아요 3개,싫어요 1개
[푸드엔터] 감바스 알아히요? JUST ONE 10 MINUTE | Gambas al ajillo | 스페인요리 | 집들이 | 쿡킷 | COOKIT | CJ제일제당,"조회수 108,283회",2019. 11. 17.,댓글 0개,좋아요 4개,싫어요 없음
[키친다이어리] 동태탕 영양 밥상 I 무밥 만들기 I 얼큰한 국물요리 I 간편 한상차림,조회수 547회,2019. 11. 12.,댓글 0개,좋아요 3개,싫어요 없음
[햇반] 햇반의 비밀_무보존료 편,"조회수 1,084회",2019. 11. 6.,댓글 1개,좋아요 3개,싫어요 2개
[키친다이어리] 쿡킷 감바스 알아히요 I 셰프의 요리키트 I 간편 새우요리 I 스페인 요리 I 간단 레시피,"조회수 11,235회",2019. 11. 5.,댓글 1개,좋아요 3개,싫어요 없음
[키친다이어리] 키다 크리에이터 클래스 5차 I 푸드 아트 클래스 I 푸드 아티스트 꼬야 I 할로윈 피자 치즈볼,조회수 208회,2019. 11. 4.,댓글 0개,좋아요 3개,싫어요 1개
[키친다이어리] 데일리키친 I 키다 x 해그린달 I 치킨 페스츄리 베이크 I 치즈볼 I 홈브런치,조회수 384회,2019. 11. 4.,댓글 0개,좋아요 6개,싫어요 없음
[키친다이어리] 할로윈 페스츄리 브런치 I 불고기 페스츄리 베이크 I 치킨 페스츄리 베이크 I 할로윈 브런치 I 홈브런치,조회수 246회,2019. 11. 4.,댓글 0개,좋아요 3개,싫어요 없음
[푸드엔터] 우아한 브런치 | 고메 | 불고기페스츄리베이크 | 베이크 | 치킨페스츄리베이크 | Brunch | Pastry | CJ제일제당,조회수 264회,2019. 11. 1.,댓글 0개,좋아요 1개,싫어요 1개
[푸드엔터] 뜨끈한 면요리 3대장 | Noodle soup | 칼국수 | 짬뽕 | 마라탕면 | 겨울 | 국물요리 | 비비고 | CJ제일제당,조회수 333회,2019. 11. 1.,댓글 0개,좋아요 5개,싫어요 1개
[COOKIT] 쿡킷 이렇게 만듭니다,"조회수 1,942회",2019. 10. 29.,댓글 0개,좋아요 2개,싫어요 없음
[푸드엔터] 비비고 군교자 | 비비고 해물파전 군교자 | 한섬만두 | Dumpling | 다다푸드 | 비비고 | CJ제일제당,"조회수 59,538회",2019. 10. 23.,댓글 3개,좋아요 13개,싫어요 8개
[키친다이어리] 고메 할로윈 데코법 I 할로윈 푸드 아트 I 할로윈 캐릭터 만들기 I 푸드 아티스트 꼬야,조회수 410회,2019. 10. 22.,댓글 0개,좋아요 6개,싫어요 없음
[푸드엔터] 삼시세끼 자취생편 | 소고기장조림 | 소고기꽈리고추장조림 | 오징어채볶음 | 무말랭이무침 | Koreansidedish | 비비고 | CJ제일제당,"조회수 1,383회",2019. 10. 22.,댓글 0개,좋아요 11개,싫어요 1개
[푸드엔터] CJ더마켓에 제주도가 떴다 | 한라산볶음밥 | 하르방떡볶이 | cjthemarket | 제주팝업스토어 | thecjcup | 비비고 | CJ제일제당,조회수 213회,2019. 10. 22.,댓글 0개,좋아요 1개,싫어요 없음
[키친다이어리] 풀영상 I 키다 크리에이터 클래스 5차 I 푸드아트 클래스 I 꼬야 이연화 I 크리에이터 모집 I 할로윈 푸드 아트,조회수 366회,2019. 10. 17.,댓글 0개,좋아요 8개,싫어요 없음
"[BYO 유산균] 생존유산균, CJ BYO유산균","조회수 9,206회",2019. 10. 17.,댓글 1개,좋아요 6개,싫어요 없음
[키친다이어리] 하이라이트 I 키다 크리에이터 클래스 5차 I 푸드아트 클래스 I 꼬야 이연화 I 크리에이터 모집 I 할로윈 푸드 아트,조회수 250회,2019. 10. 17.,댓글 0개,좋아요 5개,싫어요 없음
[키친다이어리] 전복 갈비탕 제주 한 상 I 시래기 고등어조림 I 무말랭이무침 I 영양가득 간편 상차림,조회수 340회,2019. 10. 15.,댓글 0개,좋아요 3개,싫어요 없음
[키친다이어리] 아삭아삭 배 무침 군교자 I 만두 요리 I 군만두 I 간편 안주 레시피,조회수 324회,2019. 10. 15.,댓글 1개,좋아요 4개,싫어요 없음
[키친다이어리] 키다 크리에이터 클래스 4차 I 요리 유튜버 클래스 I 초의 데일리쿡 I 제주를비비다 I 한라산볶음밥,조회수 656회,2019. 10. 7.,댓글 2개,좋아요 8개,싫어요 2개
